,face_id,file_id,x,y,w,h,ex,ey,ra,rb,theta,Female,Glasses,Occluded,Age,Trustworthiness,Dominance,IQ,upsidedown,BW,Roll,Pitch,Yaw,Trustworthiness_raw,Dominance_raw,Age_raw,IQ_raw,Trustworthiness_num,Dominance_num,Age_num,IQ_num,split
18578,59090,image14229.jpg,186.0,57.0,82.0,82.0,226.391998291,82.2987670898,48.115314483599995,34.1463546753,-1.5357229709600002,1.0,0.0,0.0,3.764705882,0.535088,0.333333,3.666666667,0.0,0.0,-0.0862763747572899,-0.3632784485816961,-0.08055241405963902,"[1, 3, 3, 5, 4, 6, 5, 5, 4, 5, 4, 4, 5, 5, 4, 1, 6, 3, 6, 5, 2, 6, 6, 4, 3, 3, 3, 5, 6, 4, 4]","[3, 5, 1, 5, 2, 2, 2, 4, 3, 3, 3, 3, 2, 5, 5, 4, 2, 2, 4, 2, 3, 2, 2, 4, 3, 2, 2, 3]","[3, 4, 4, 4, 3, 4, 5, 4, 4, 3, 4, 4, 4, 4, 2, 4, 4]","[4, 3, 5, 4, 4, 4, 4, 3, 3, 2, 5, 4, 3, 4, 3]",31,28,17,15,train
15335,55544,image01117.jpg,198.0,115.0,223.0,223.0,315.449707031,186.290039062,126.33846283,89.6595535278,1.34871435165,1.0,0.0,0.0,3.705882353,0.364943,0.518519,4.25,0.0,1.0,0.252467632293701,-0.226420104503632,0.28836631774902305,"[3, 1, 3, 6, 6, 4, 1, 4, 3, 3, 3, 4, 3, 4, 4, 3, 5, 4, 4, 2, 2, 4, 4, 2, 1, 2, 2, 2, 3, 3, 2, 1, 3, 4, 3, 2, 1, 2, 2, 4, 4, 5, 5, 7, 3, 3, 4, 1, 4, 2, 2, 5, 5, 5, 3, 3, 1, 4]","[5, 4, 2, 5, 3, 5, 2, 5, 6, 4, 6, 1, 5, 4, 2, 6, 4, 5, 5, 4, 7, 7, 6, 3, 2, 2, 1, 1, 3, 4, 3, 5, 4, 4, 5, 3, 5, 4, 5, 1, 1, 5, 7, 5, 6, 4, 2, 6, 2, 3, 2, 5, 7, 4, 3, 5, 5, 6, 5, 4, 5, 6, 7, 5, 5, 5, 2, 3, 4, 4, 2, 3]","[4, 3, 5, 4, 2, 4, 3, 3, 4, 4, 4, 3, 3, 4, 4, 4, 5]","[4, 3, 4, 3, 4, 4, 5, 6, 5, 4, 6, 4, 4, 4, 4, 4]",58,72,17,16,train
15771,56010,image03013.jpg,159.0,189.0,178.0,178.0,252.171585083,252.985214233,103.999938965,73.8064041138,1.47885763645,1.0,0.0,0.0,2.181818182,0.5862069999999999,0.373016,4.0,0.0,0.0,0.147233039140701,-0.305007964372635,0.0285698603838682,"[6, 5, 6, 7, 6, 4, 2, 6, 2, 5, 3, 6, 5, 7, 6, 1, 2, 5, 5, 4, 7, 5, 4, 3, 6, 3, 3, 6, 3, 5, 1, 6, 7, 5, 6, 4, 3]","[2, 3, 4, 5, 6, 2, 3, 5, 2, 4, 2, 2, 3, 3, 2, 2, 3, 4, 2, 4, 4, 5]","[1, 2, 2, 3, 1, 2, 2, 3, 3, 3, 2]","[6, 4, 3, 6, 4, 3, 3, 5, 2]",37,22,11,9,train
15219,55421,image00846.jpg,149.0,82.0,73.0,73.0,186.065460205,110.28713226299999,42.9404029846,30.473833084099997,1.01010930538,1.0,0.0,0.0,3.75,0.633333,0.526316,4.777777778,0.0,0.0,0.4541172683238979,-0.3222575485706329,0.333387404680252,"[4, 6, 5, 6, 4, 3, 5, 5, 6, 4, 5, 3, 5, 3, 2, 4, 6, 5, 3, 3, 4, 2, 2]","[3, 6, 5, 2, 1, 7, 4, 4, 3, 1, 2, 7, 4, 4, 6, 5, 2, 4, 4, 3, 3, 5, 4, 7, 7, 3, 4, 4]","[4, 3, 3, 4, 4, 4, 5, 3]","[5, 5, 6, 7, 4, 5, 5, 3, 3]",23,28,8,9,train
14444,54592,image67376.jpg,1255.0,136.0,194.0,194.0,1372.77246094,203.382217407,115.533821106,81.9917449951,-1.5551725626,0.0,0.0,0.0,3.0,0.370057,0.406061,4.181818182,0.0,0.0,-0.0759095847606659,-0.23345680534839605,0.67927885055542,"[1, 5, 2, 2, 3, 5, 1, 4, 1, 4, 6, 1, 5, 6, 3, 3, 2, 4, 3, 3, 4, 1, 5, 3, 4, 1, 4, 2, 2, 2, 1, 5, 4, 4, 1, 4, 1, 5, 1, 6, 2, 3, 3, 4, 4, 3, 4, 1, 1, 3, 4, 2, 3, 4, 4, 6, 6, 3, 6]","[4, 7, 3, 2, 2, 4, 2, 5, 3, 4, 2, 1, 4, 6, 4, 2, 3, 1, 3, 2, 5, 4, 2, 3, 1, 3, 4, 3, 2, 6, 4, 2, 7, 3, 1, 2, 5, 5, 3, 2, 2, 2, 2, 5, 4, 3, 6, 2, 4, 4, 2, 6, 5, 6, 4, 5]","[3, 2, 2, 3, 2, 5, 4, 4, 2, 2, 3, 4, 3, 3]","[4, 4, 4, 4, 3, 3, 5, 6, 6, 4, 3]",59,56,14,11,train
16110,56380,image04389.jpg,85.0,74.0,148.0,148.0,165.038742065,128.331207275,85.46941375729999,60.6557159424,1.56194698811,1.0,0.0,0.0,3.636363636000001,0.4576270000000001,0.482051,4.625,0.0,0.0,0.015886852517724,-0.11745662987232199,0.0880209282040596,"[3, 3, 4, 3, 6, 5, 1, 5, 5, 4, 5, 1, 4, 4, 5, 5, 2, 3, 5, 3, 6, 5, 7, 6, 4, 4, 2, 4, 4, 2, 4, 3, 1, 1, 4, 2, 5, 5, 4, 3, 5, 6, 4, 2, 4, 2, 6, 2, 1, 3, 4, 7, 2, 2, 3, 4, 3, 5, 4]","[6, 2, 5, 5, 3, 3, 4, 3, 4, 4, 4, 1, 4, 5, 5, 4, 3, 4, 6, 4, 3, 5, 6, 2, 3, 3, 3, 3, 4, 3, 5, 5, 5, 4, 2, 6, 5, 7, 6, 6, 7, 3, 1, 1, 7, 3, 2, 1, 1, 4, 4, 4, 5, 2, 4, 4, 4, 6, 5, 2, 5, 4, 2, 3, 4]","[3, 2, 4, 3, 4, 3, 3, 5, 4, 5, 4]","[5, 6, 2, 2, 6, 4, 4, 6, 4, 6, 5, 6, 5, 5, 4, 4]",59,65,11,16,train
11383,51324,image39674.jpg,464.0,237.0,288.0,288.0,630.995727539,336.03012085,166.949111938,118.48001098600001,-1.5655879974399998,1.0,0.0,0.0,5.25,0.59375,0.442308,4.625,0.0,0.0,-0.0031188621651381306,-0.151452928781509,0.389216899871826,"[1, 4, 3, 6, 5, 4, 6, 5, 5, 4, 6, 4, 6, 5, 4, 5, 6, 7, 6, 3, 4, 5, 3]","[3, 5, 3, 3, 5, 3, 2, 3, 5, 4, 2, 6, 3, 3, 1, 6, 3, 6, 2, 3, 4, 3, 2, 2, 1, 4, 6, 4, 5, 2, 1, 5]","[5, 7, 5, 6, 5, 5, 6, 5, 4, 6, 5, 4]","[5, 5, 5, 4, 5, 3, 6, 4]",23,32,12,8,train
12996,53084,image52027.jpg,2237.0,429.0,329.0,329.0,2445.46704102,578.988098145,197.54461669900002,140.192947388,-1.37980389595,0.0,0.0,0.0,,,,,0.0,0.0,0.0155255850404501,0.23847323656082198,0.7114311456680301,"[1, 4, 2, 2, 1, 2, 1, 4, 2, 2, 1, 1, 1, 5, 1, 1, 3, 2, 2, 4, 4, 4, 3, 3, 4, 2, 1, 3, 2, 2, 2, 5, 2, 4, 1, 1, 2, 2, 1, 1, 1, 1, 3, 1, 2, 5, 3, 5, 4, 1, 4, 2, 2, 4]","[3, 4, 7, 7, 1, 4, 4, 1, 2, 6, 1, 6, 7, 6, 5, 3, 5, 3, 1, 7, 4, 6, 5, 3, 1, 2, 4, 6, 3, 1, 4, 1, 3, 4, 5, 7, 6, 4, 3, 3, 1, 5, 5, 6, 3, 3, 6, 5, 5, 5, 5, 3, 4, 7, 1, 4, 2, 3, 4, 5, 7, 2, 2, 5, 5, 2, 4, 4, 4, 2, 6, 4, 5]","[4, 4, 4, 3, 5, 1, 3, 4, 3, 4, 4, 4, 4, 3, 5, 4, 5, 5]","[4, 2, 5, 5, 3, 4, 5, 4, 2, 3, 2, 4, 3, 2, 3, 4, 3, 5, 2]",54,73,18,19,train
12662,52696,image49762.jpg,547.0,226.0,198.0,198.0,687.3836669919998,280.032409668,120.85349273700001,85.7669906616,1.35215222836,0.0,0.0,0.0,,,,,0.0,0.0,-0.16516754031181302,-0.443056643009186,1.601238489151,"[4, 1, 3, 2, 3, 2, 1, 4, 3, 1, 1, 2, 2, 3, 2, 1, 6, 3, 2, 1, 1, 4, 1, 1, 1, 2, 1, 2, 1, 2, 2, 4, 5, 7, 1, 4, 2, 5, 2, 1, 1, 3, 3, 1, 1, 1, 2, 4, 2, 6, 1, 7, 4, 3, 2, 2, 1, 1, 3, 6, 4, 3, 2, 2, 3, 1, 3, 1, 2, 1, 3, 2, 4, 2, 1, 4, 5]","[3, 5, 1, 1, 5, 5, 5, 7, 4, 6, 1, 4, 4, 5, 5, 7, 4, 4, 5, 2, 3, 7, 3, 1, 2, 3, 5, 4, 2, 2, 5, 2, 1, 5, 5, 3, 5, 6, 6, 6, 3, 1, 4, 3, 5, 3, 1, 2, 3, 5, 4, 6, 4, 6, 2, 3, 1]","[3, 3, 6, 3, 3, 3, 3, 4, 5, 3, 4, 5, 4, 4]","[4, 3, 5, 3, 3, 4, 4, 5, 5, 5, 4, 1, 4, 5, 3, 3, 4, 4, 6, 4, 3, 4]",77,57,14,22,train
18634,59151,image14508.jpg,109.0,101.0,114.0,114.0,168.642822266,131.982299805,66.22904205319999,47.0012550354,1.31539463997,1.0,0.0,0.0,3.0,0.296296,0.648148,4.4,0.0,1.0,0.07065001875162122,-0.632751822471619,0.21765249967575093,"[3, 4, 3, 2, 1, 4, 1, 2, 1, 3, 4, 1, 1, 2, 3, 3, 2, 2, 2, 2, 3, 4, 2, 1, 1, 4, 1, 4, 2]","[6, 7, 4, 6, 4, 7, 5, 5, 4, 4, 3, 2, 5, 7, 4, 5, 6, 4, 5, 6, 2, 3, 6, 5, 5, 6, 7, 4, 7, 2, 2, 4]","[2, 3, 3, 2, 3, 4, 4, 2, 2, 4, 3, 3, 3, 3, 4, 3, 3]","[4, 4, 5, 5, 4, 6, 4, 3, 6, 3, 4, 4, 4, 5, 5]",29,32,17,15,train
10475,50349,image29575.jpg,206.0,137.0,137.0,137.0,285.938232422,176.274139404,79.8278045654,56.6519927979,1.4021993875499998,1.0,0.0,0.0,2.866666667,0.257576,0.575,2.625,0.0,0.0,0.143147677183151,-0.408472329378128,0.469572186470032,"[4, 2, 2, 2, 1, 4, 3, 1, 3, 1, 1, 2, 2, 1, 2, 4, 5, 3, 2, 1, 4, 2, 4, 1, 1]","[7, 6, 6, 4, 6, 3, 1, 4, 5, 4, 5, 2, 5, 6, 5, 4, 3, 4, 5, 7, 5, 5, 6, 6, 6, 4, 2, 5, 5, 7]","[3, 3, 3, 4, 3, 3, 4, 3, 2, 3, 3, 2, 2, 2, 3]","[2, 3, 3, 1, 2, 3, 3, 4]",25,30,15,8,train
13289,53408,image55940.jpg,131.0,148.0,87.0,87.0,181.51852417,182.570465088,50.795463561999995,36.048393249499995,-1.4263547658899998,0.0,0.0,0.0,5.1428571430000005,0.342105,0.572917,4.416666667,0.0,0.0,-0.177029773592949,-0.0959212481975555,0.27781417965889005,"[2, 4, 4, 2, 1, 2, 2, 5, 6, 1, 1, 3, 4, 4, 3, 3, 4, 5, 7, 6, 7, 3, 3, 7, 6]","[3, 6, 3, 2, 5, 3, 6, 5, 5, 3, 4, 1, 3, 4, 3, 3, 6, 1, 2, 4, 4]","[7, 6, 3, 5, 5, 5, 5, 5, 4, 4, 5, 6, 6, 6]","[5, 5, 4, 3, 6, 3, 6, 4, 4, 5, 4, 4]",25,21,14,12,train
12671,52710,image49787.jpg,360.0,140.0,157.0,157.0,449.576721191,197.81275939900002,91.77300262450001,65.1292266846,-1.4016951322600002,1.0,0.0,0.0,3.409090909,0.146259,0.348485,3.083333333,0.0,0.0,-0.16759102046489702,-0.13478510081768,0.24289482831954998,"[1, 2, 1, 1, 1, 3, 1, 2, 3, 1, 1, 3, 2, 3, 3, 1, 1, 1, 2, 3, 1, 1, 5, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 3, 3, 1, 1, 3, 1, 1, 7, 4, 2, 1, 5, 1, 1, 2, 1]","[3, 5, 1, 1, 3, 3, 3, 3, 7, 6, 1, 3, 1, 2, 1, 1, 6, 3, 2, 7, 4, 3, 2, 3, 1, 7, 1, 6, 3, 1, 1, 4, 5, 4, 1, 5, 1, 2, 4, 2, 1, 4, 2, 5, 1, 2, 1, 7, 5, 2, 1, 5, 4, 2, 6]","[3, 3, 3, 3, 5, 2, 4, 1, 3, 4, 3, 2, 5, 4, 4, 4, 3, 4, 3, 4, 4, 4]","[5, 2, 3, 3, 5, 1, 2, 2, 3, 1, 3, 3, 3, 1, 2, 5, 3, 6, 2, 3, 3, 5, 4, 4]",49,55,22,24,train
17064,57405,image08626.jpg,141.0,104.0,154.0,154.0,220.600021362,154.124221802,88.4220123291,62.751106262200004,-1.4762203693399998,1.0,0.0,0.0,3.0,0.301587,0.42029,3.785714286,0.0,0.0,-0.17994853854179396,-0.298647433519363,-0.0101118236780167,"[2, 3, 3, 2, 3, 2, 4, 2, 4, 1, 4, 1, 4, 3, 4, 4, 4, 4, 4, 4, 2, 3, 2, 2, 1, 2, 2, 1]","[5, 3, 3, 5, 1, 3, 6, 5, 3, 3, 2, 3, 2, 5, 7, 1, 4, 4, 4, 5, 1, 7, 6, 2, 4, 3, 3, 3, 3, 3, 6, 5, 6, 1, 2, 6, 7]","[4, 3, 3, 4, 2, 3, 3, 3, 3, 3, 3, 3, 4, 2, 3, 3, 2]","[2, 6, 3, 4, 3, 4, 6, 4, 3, 4, 2, 4, 5, 3]",28,37,17,14,train
17069,57410,image08643.jpg,45.0,131.0,217.0,217.0,117.12942504899999,211.70935058599997,117.87965393100001,83.6565322876,1.2287324667,1.0,0.0,0.0,3.619047619,0.27169,0.4835680000000001,3.208333333,0.0,0.0,0.35943701863288896,-0.113897264003754,-0.6096817851066589,"[4, 1, 4, 4, 3, 1, 1, 2, 1, 1, 2, 6, 3, 4, 1, 1, 4, 2, 3, 5, 4, 1, 2, 1, 3, 1, 2, 5, 5, 1, 2, 3, 3, 4, 1, 5, 1, 4, 1, 2, 2, 2, 5, 1, 3, 1, 3, 4, 1, 1, 6, 3, 2, 5, 3, 1, 3, 4, 1, 1, 1, 3, 2, 4, 3, 3, 1, 1, 3, 3, 1, 6, 5]","[4, 4, 2, 7, 1, 4, 5, 2, 4, 3, 6, 1, 1, 3, 5, 1, 3, 7, 2, 5, 1, 4, 6, 1, 2, 1, 7, 3, 1, 5, 2, 3, 3, 4, 3, 6, 5, 7, 1, 5, 5, 4, 3, 7, 2, 4, 4, 5, 4, 3, 3, 7, 1, 3, 4, 3, 4, 1, 6, 7, 6, 3, 6, 2, 6, 6, 4, 6, 7, 7, 4]","[3, 3, 3, 4, 5, 4, 4, 3, 5, 3, 3, 4, 4, 4, 5, 2, 5, 4, 2, 3, 3]","[3, 2, 1, 2, 2, 3, 4, 2, 4, 1, 4, 4, 2, 4, 2, 5, 1, 5, 4, 5, 5, 3, 5, 4]",73,71,21,24,train
1761,41160,image18652.jpg,1363.0,363.0,501.0,501.0,1564.08544922,503.917449951,296.44094848599997,210.37744140599997,-1.5256344080000002,0.0,0.0,0.0,5.0,0.266667,0.456989,4.315789474,0.0,0.0,0.18315015733242002,-0.513552486896515,-0.524517476558685,"[1, 6, 1, 2, 2, 3, 1, 1, 2, 3, 2, 4, 3, 2, 2, 2, 3, 1, 2, 6, 4, 1, 4, 3, 1, 5, 5]","[5, 5, 1, 7, 3, 2, 4, 1, 3, 1, 4, 6, 5, 7, 1, 4, 2, 2, 4, 4, 5, 4, 3, 2, 4, 5, 5, 3, 4, 7, 5, 5, 2, 3, 4, 7, 2, 6, 3]","[5, 4, 5, 4, 5, 5, 6, 4, 5, 5, 6, 5, 6, 5, 5]","[3, 5, 5, 4, 4, 5, 6, 4, 4, 3, 4, 4, 5, 5, 4, 6, 2, 5, 4]",27,39,15,19,train
10967,50876,image34839.jpg,136.0,174.0,156.0,156.0,231.94444274900002,225.840530396,88.3091049194,62.670978546099995,-1.33663976192,1.0,0.0,0.0,3.65,0.516393,0.384976,4.47826087,0.0,0.0,-0.26535126566886896,-0.23758254945278198,0.43406543135643,"[2, 3, 3, 3, 5, 4, 2, 5, 4, 5, 6, 6, 6, 1, 1, 6, 2, 4, 7, 2, 1, 4, 5, 3, 7, 5, 4, 6, 3, 1, 5, 1, 6, 6, 4, 5, 3, 6, 5, 6, 5, 2, 5, 4, 4, 5, 5, 3, 4, 3, 1, 5, 7, 4, 5, 4, 4, 3, 4, 4, 6]","[6, 2, 5, 2, 5, 3, 4, 3, 2, 5, 2, 4, 3, 2, 4, 3, 1, 5, 7, 3, 7, 5, 3, 5, 4, 4, 2, 2, 5, 4, 2, 3, 4, 2, 3, 4, 3, 1, 2, 1, 2, 3, 3, 2, 2, 5, 2, 6, 3, 4, 1, 3, 5, 2, 5, 3, 2, 2, 2, 3, 1, 2, 6, 2, 4, 5, 6, 2, 2, 4, 4]","[3, 4, 4, 3, 2, 4, 4, 3, 3, 4, 3, 3, 4, 5, 4, 6, 4, 2, 5, 3]","[6, 5, 5, 3, 6, 4, 2, 5, 5, 6, 5, 4, 5, 5, 6, 4, 3, 5, 3, 4, 5, 4, 3]",61,71,20,23,train
18349,58838,image13627.jpg,215.0,417.0,1535.0,1535.0,979.996704102,1069.56628418,842.983093262,598.24609375,-1.45213925838,0.0,0.0,0.0,6.0,0.411458,0.394444,4.5,0.0,0.0,-0.0830472558736801,0.248467817902565,-0.08389397710561748,"[1, 5, 5, 4, 7, 6, 2, 1, 5, 4, 4, 1, 1, 5, 5, 4, 3, 1, 2, 5, 6, 5, 1, 4, 4, 5, 5, 7]","[2, 3, 3, 5, 5, 2, 1, 5, 2, 1, 5, 6, 3, 7, 5, 7, 3, 1, 5, 4, 5, 4]","[6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 2, 6, 7, 7, 6]","[2, 4, 5, 7, 4, 4, 3, 5, 6, 4, 5, 3, 6, 3, 7, 4]",28,22,20,16,train
16103,56373,image04344.jpg,546.0,938.0,1141.0,1141.0,1097.78259277,1327.47131348,630.2257080080001,447.256958008,1.53493511677,1.0,0.0,0.0,3.05,0.530055,0.569767,3.5625,0.0,0.0,-0.00437364028766751,-0.22115901112556496,-0.0208812095224857,"[4, 5, 3, 6, 3, 6, 3, 4, 6, 6, 3, 2, 1, 5, 5, 2, 5, 5, 3, 4, 5, 6, 5, 2, 6, 5, 1, 4, 5, 7, 3, 6, 6, 2, 3, 4, 3, 6, 4, 3, 3, 4, 5, 6, 5, 2, 3, 5, 1, 3, 5, 4, 2, 7, 6, 4, 2, 4, 5, 5, 7]","[7, 1, 2, 3, 2, 1, 3, 2, 4, 5, 4, 1, 5, 3, 5, 5, 3, 2, 4, 4, 5, 5, 1, 2, 3, 4, 4, 4, 5, 2, 4, 4, 5, 5, 5, 3, 5, 5, 4, 5, 3, 2]","[4, 4, 3, 3, 4, 2, 3, 3, 2, 3, 3, 3, 5, 3, 2, 2, 3, 3, 3, 3]","[3, 1, 4, 3, 4, 5, 4, 1, 4, 5, 3, 3, 5, 4, 3, 5]",61,42,20,16,train
16463,56752,image05679.jpg,41.0,-11.0,270.0,270.0,174.70053100599998,98.5429382324,142.897460938,101.411109924,1.4635174274399998,1.0,0.0,0.0,3.473684211,0.462121,0.489247,4.166666667,0.0,0.0,0.122028738260269,-0.159253105521202,0.0425821170210838,"[6, 1, 3, 4, 4, 2, 5, 6, 4, 2, 7, 4, 6, 4, 2, 3, 6, 3, 2, 6, 4, 3, 5, 6, 2, 7, 4, 4, 5, 2, 3, 5, 4]","[3, 6, 5, 7, 6, 1, 5, 3, 2, 4, 7, 1, 3, 1, 3, 7, 2, 5, 4, 6, 1, 3, 3, 1, 5, 7, 5, 7, 5, 3, 3, 3, 3, 6, 2, 3, 2, 1]","[4, 3, 3, 2, 5, 4, 3, 3, 3, 3, 3, 5, 2, 4, 3, 3, 4, 4, 5]","[3, 4, 5, 7, 3, 5, 2, 5, 2, 3, 7, 4]",33,38,19,12,train
16450,56739,image05607.jpg,174.0,192.0,371.0,371.0,337.070800781,324.928619385,205.48944091799999,145.831222534,1.40101802349,1.0,0.0,0.0,3.166666667,0.333333,0.5,4.15,0.0,0.0,0.251216411590576,-0.26294803619384804,-0.230758771300316,"[3, 4, 2, 4, 3, 2, 4, 4, 2, 3, 2, 3, 1, 4, 6, 5, 3, 4, 5, 7, 4, 3, 7, 5, 5, 3, 3, 3, 1]","[2, 4, 5, 6, 5, 5, 4, 4, 5, 4, 5, 5, 3, 4, 3, 6, 4, 7, 2, 6, 6, 2, 1, 3, 7, 3, 3, 6]","[3, 4, 3, 2, 3, 3, 3, 4, 2, 4, 3, 4]","[3, 7, 3, 5, 5, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 5, 5]",29,28,12,20,train
18571,59083,image14219.jpg,150.0,123.0,44.0,44.0,176.91696167,138.367660522,26.2071285248,18.598608017,1.4968572855000002,1.0,0.0,0.0,3.625,0.189394,0.655556,4.066666667,0.0,0.0,-0.08021245151758187,-0.27938351035118103,0.566937804222107,"[2, 1, 2, 2, 1, 2, 3, 2, 1, 1, 1, 3, 2, 2, 3, 1, 1, 7, 4, 1, 3, 1, 2, 2, 4, 1]","[3, 4, 4, 4, 7, 5, 6, 4, 5, 1, 5, 5, 5, 6, 5, 7, 5, 5, 2, 5, 1, 4, 5, 4, 4, 7, 7, 6, 4, 4, 1, 4, 7, 7, 7, 1]","[2, 4, 4, 4, 5, 3, 4, 3]","[5, 4, 5, 4, 5, 3, 4, 4, 4, 4, 3, 5, 3, 3, 5]",26,36,8,15,train
19859,60482,image19842.jpg,113.0,118.0,66.0,66.0,141.251907349,138.645004272,39.2481803894,27.8535480499,1.4563653469100002,1.0,0.0,0.0,3.9375,0.516667,0.442529,4.461538462,0.0,0.0,0.149445116519928,-0.351582914590836,-0.382985860109329,"[3, 4, 6, 4, 4, 4, 5, 5, 2, 5, 4, 5, 7, 3, 3, 4, 4, 3, 3, 4, 4, 6]","[4, 4, 4, 5, 4, 5, 5, 2, 5, 3, 2, 2, 4, 4, 4, 6, 2, 2, 3, 6, 5, 3, 5, 4, 1, 3, 4, 1, 4, 2, 5, 2, 2, 5, 6, 5, 6, 5, 6, 4, 3, 7, 3, 2, 3, 4, 6]","[3, 4, 4, 2, 4, 3, 5, 5, 4, 4, 4, 4, 4, 4, 4, 5]","[5, 4, 5, 4, 4, 3, 4, 5, 6, 4, 5, 4, 5]",22,47,16,13,train
12434,52449,image47787.jpg,279.0,156.0,119.0,119.0,338.374450684,188.85069274900002,69.4531936646,49.289360046400006,1.50193977356,1.0,0.0,0.0,3.714285714,0.233918,0.61828,3.625,0.0,1.0,0.027521874755621,-0.497523903846741,0.18406359851360296,"[1, 3, 3, 1, 2, 3, 4, 3, 1, 2, 3, 3, 1, 2, 1, 2, 2, 2, 2, 2, 4, 2, 1, 4, 1, 1, 5, 5, 2, 3, 1, 3, 2, 4, 3, 2, 1, 3, 1, 2, 1, 1, 2, 5, 1, 3, 3, 3, 4, 3, 3, 3, 4, 1, 3, 3, 1]","[5, 6, 7, 5, 6, 5, 5, 3, 7, 4, 4, 7, 1, 2, 5, 4, 6, 7, 6, 5, 5, 6, 4, 5, 4, 1, 4, 7, 2, 7, 7, 6, 6, 3, 3, 5, 4, 3, 6, 7, 4, 4, 6, 5, 3, 7, 7, 3, 6, 4, 3, 2, 5, 7, 3, 6, 2, 4, 4, 6, 4, 2]","[4, 5, 4, 3, 2, 3, 3, 4, 4, 4, 3, 4, 4, 5]","[4, 2, 4, 2, 3, 4, 6, 4]",57,62,14,8,train
9992,49811,image24305.jpg,140.0,85.0,139.0,139.0,218.749725342,128.28677368200002,80.8179244995,57.35465240479999,-1.41028439999,0.0,0.0,0.0,1.0,0.405797,0.121212,3.615384615,0.0,0.0,-0.162564650177956,-0.30735331773757896,0.159934654831886,"[2, 1, 5, 4, 2, 1, 5, 7, 2, 2, 1, 5, 4, 4, 4, 1, 6, 4, 7, 6, 7, 1, 4, 6]","[4, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 3, 1, 1, 1, 3, 3, 3, 1, 2, 4, 4]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[3, 4, 4, 2, 4, 7, 3, 2, 4, 5, 4, 4, 1]",24,28,16,13,train
16741,57041,image07068.jpg,195.0,233.0,79.0,79.0,224.74559021,258.924407959,46.96863174439999,33.3325767517,-1.55384874344,1.0,0.0,0.0,2.5,0.431818,0.384615,3.916666667,0.0,0.0,-0.043198306113481515,-0.18227986991405493,-0.589766561985016,"[2, 6, 5, 5, 3, 1, 6, 1, 2, 7, 1, 6, 1, 4, 4, 5, 5, 7, 2, 5, 4, 3, 3, 3, 2, 4, 5, 3, 2, 3]","[3, 2, 5, 3, 2, 1, 3, 2, 6, 4, 4, 2, 1, 3, 3, 3, 4, 4, 1, 1, 5, 2, 2, 3]","[2, 3, 2, 2, 2, 2, 2, 4, 2, 1, 1, 3, 2, 4, 3, 2, 2, 3, 4, 3, 2, 4, 2, 3]","[3, 6, 3, 2, 4, 5, 4, 4, 3, 3, 5, 5]",30,24,24,12,train
19795,60413,image19706.jpg,1665.0,1230.0,263.0,263.0,1796.14404297,1342.12084961,157.442062378,111.733070374,1.46262288094,0.0,0.0,0.0,1.0,0.358333,0.191358,2.818181818,0.0,0.0,0.187814727425575,0.275880128145218,0.134637236595154,"[3, 2, 3, 3, 3, 2, 3, 4, 6, 2, 1, 3, 3, 2, 7, 7, 1, 7, 1, 1, 2, 4]","[2, 2, 4, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 5, 2, 1, 2, 4, 6, 4, 5, 4, 2, 6, 1, 1, 7, 1, 7, 1, 7, 1, 4]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2, 3, 3, 1, 2, 6, 1, 6, 3, 3, 1]",22,36,10,11,train
11972,51960,image44689.jpg,233.0,223.0,296.0,296.0,423.055328369,330.18170166,171.895645142,121.990455627,1.39476454258,0.0,0.0,0.0,3.571428571,0.399471,0.512626,4.5,0.0,0.0,0.20625019073486306,-0.052333939820528,0.7265238761901859,"[5, 3, 7, 6, 3, 1, 1, 2, 4, 1, 3, 2, 1, 4, 5, 1, 4, 5, 5, 3, 2, 3, 2, 4, 1, 5, 3, 3, 4, 6, 4, 6, 2, 5, 4, 4, 3, 2, 4, 5, 2, 2, 3, 1, 4, 7, 5, 1, 3, 5, 3, 1, 6, 3, 2, 7, 2, 4, 1, 3, 5, 4, 2]","[6, 2, 4, 6, 3, 2, 2, 2, 2, 5, 4, 5, 7, 2, 4, 3, 4, 6, 5, 5, 3, 3, 4, 1, 3, 6, 3, 5, 3, 4, 7, 4, 6, 6, 3, 5, 4, 6, 6, 4, 6, 4, 5, 2, 2, 6, 2, 6, 1, 3, 6, 1, 3, 6, 4, 4, 4, 3, 6, 4, 6, 5, 4, 5, 4, 2]","[4, 3, 2, 5, 4, 4, 3, 3, 3, 5, 4, 4, 3, 3]","[2, 4, 4, 5, 4, 6, 6, 3, 6, 5, 5, 4]",63,66,14,12,train
